feature_id,R187,R224,R229,R239,R252,R269,R279,R284,R300,R306,R308,R310,R314,R326,R333,R335,R338,R346,R363,R370,R373,R374,R375,R392,R396,R409,R411,R415,R424,R426,R186,R217,R218,R225,R233,R260,R266,R267,R288,R290,R297,R319,R353,R354,R369,R391,R416,R419,R428
P04118,24011.16667,7295.19,3639.96,7841.816667,5296.8,20903.4,21557.33333,6414.783333,27454.3,15489.03333,3560.85,4586.635,22404.56667,8454.343333,5410.09,19999.06667,43889.03333,5610.55,5937.96,5575.61,25569.76667,12708.59,7331.12,14196.13333,5901.36,NA,NA,20694.6,8701.73,NA,9569.4,18576.85,6092.543333,4619.2,7254.603333,5742.533333,NA,6898.35,6505.55,10562.89333,14295.76667,6526.645,5738.85,631734,12526.4,NA,NA,NA,10962.22667
P04150,4645.783333,6134.936667,3953.156667,5407.56,5733.873333,4644.483333,3792.72,3931.68,3868.21,5122.663333,4186.35,4788.495,3542.096667,4727.836667,4374.196667,3734.433333,2764.96,4694.746667,4573.51,5355.443333,3628.266667,4919.826667,5472.89,4888.67,2560.716667,5905.2,5985.15,4671.486667,3286.66,2752.103333,4255.046667,5466.27,5720.836667,5773.183333,4807.2,4473.636667,4859.8,5143.24,5975.913333,4793.813333,4273.113333,6345.94,3334.07,5208.166667,5426.896667,4988.213333,7001.556667,6340.396667,5053.543333
P04156,15181.83333,16230.5,18532.53333,15023.4,15331.03333,16600.8,10573.00333,13078.49333,14021.1,13620.26667,17177,17025.3,15325.7,19552.6,18969.23333,13679.83333,16785.06667,14709.4,15696.33333,18610.16667,14926.23333,21071.06667,15618.8,16079.83333,12554.4,15040.56667,16343.16667,17836.46667,18527.16667,19906.93333,19202.63333,16827.76667,19599.76667,17558.23333,20069.2,20101.43333,14968.76667,17989.33333,21308.8,15284.66667,18506.46667,16686.93333,16380.2,17367.03333,17817.53333,20214.5,18985.93333,18147.23333,17351.2
P04179,753139.3333,1470773.333,511714.3333,624613.3333,674655.6667,639182,812517.6667,690349,679577.3333,460190,450977.6667,332878.3333,547729.3333,517992.3333,620503.3333,1907360,529485,697454,372167,474713.6667,549857,620727,799622.6667,364771.3333,365693.6667,453372.3333,388411.6667,537413.3333,1056849.333,422788.3333,637579.6667,430592.6667,542641.6667,621297.6667,406503,1144623.333,957712,553914.3333,410544.6667,544118,848742,483271,421634.3333,455903.6667,598633,439880.3333,389789,274045.6667,444166
P04181,52082.13333,52274.03333,83678.2,66623.23333,65279.16667,59965.76667,47565.63333,74816.73333,47975.43333,61723.33333,96914.03333,63701.56667,58849.83333,81275,83860.16667,76816.9,71194.3,79869,90141.03333,74035.93333,74375.76667,78761.26667,73379.23333,57319.06667,39430.2,77835.6,71831.2,69214.76667,61625.23333,73738.4,75648.7,64659.33333,69613.8,68555.56667,76170.7,63782.5,63428.13333,69375.26667,66525,58105.13333,76269.16667,149502.6667,151328.3333,98273.9,74082.33333,86871.13333,112626.3333,87403.2,52487.33333
P04216,26809.3,23485.93333,11100.96667,16727.36667,23544.26667,27539.83333,38862.06667,21853.96667,19216.26667,23736.4,30576.46667,19322.4,18062.2,22213.8,21417.93333,19344.1,21137.15,20423.53333,32060.63333,33152.76667,17581.03333,21043.33333,34865.23333,22320,33255.2,28040.9,27574.1,27816.13333,30270.46667,40822.73333,17121.9,31011.5,20058.76667,33187.36667,18701.6,45032.53333,21048.46667,25664.13333,28106.1,29254.16667,43848.66667,40637,52159.9,41880.93333,18042.13333,39826.2,22168.3,34291.23333,50304.5
P04233,2723.15,1533.315,2196.5,1136.357333,1148.086333,1747.89,1972.016667,1714.663333,1308.68,1857.723333,902.872,NA,NA,1414.01,1694.066667,4608.833333,NA,1253.264333,419.9096667,1912.26,1294.46,1201.98,2331.875,NA,NA,1431.692,502.9375,1300.11,2454.33,1358.69,1827.232667,1263.915,NA,1574.4,892.8465,2473.68,2838.41,1193.63,NA,NA,2376.106667,1736.41,1697.52,1686.49,2079.31,NA,573.2525,947.2155,2468.24
P04259,23289.43333,13371.53333,12535.26667,7288.92,9553.763333,5994.35,5674.206667,4673.523333,5781.733333,4318.1,3668.945,8171.82,8015.353333,NA,7931.39,33298.13333,4023.7,6442.036667,NA,7384.416667,5940.795,10029.52333,39891.2,4911.086667,28310.5,5409.746667,5683.67,5858.19,16376.3,22221.16667,8469.19,11667.1,31945.76667,9103.956667,6187.366667,6601.346667,5140.036667,4619.463333,4484.456667,39820.63333,10080.34333,11769.5,20345.73333,16433.86667,11569.8,6803.08,6924.906667,13693.76667,10113.58333
P04264,690285.3333,812469,840338.3333,1999880,695880,710471.6667,637341,628622,552652.6667,1027417,584071,925354.6667,1001146.667,366685,762417.3333,745639,485642.3333,626695,442149,964799.3333,674200.6667,869709.3333,1959173.333,894499.3333,1206926.667,838407.3333,721177,806976,573793,1448486.667,951892,1262943.333,1066310,836448,677548.6667,744629.6667,543510,557063.6667,846828.6667,1915243.333,808141.3333,996381.6667,1354253.333,1094226.667,812813,899647,865480.6667,1117246.667,1022243.667
P04271,2100.91,1333.256667,NA,1265.6315,1312.157,2298.383333,NA,963.866,NA,1459.695333,1437.35,1966.6,1552.6295,1579.173333,1871.556667,1714.19,1445.8,2646.373333,2220.606667,1480.014667,1978.475,1262.453333,1629.89,1642.816667,NA,1035.661667,1426.493333,1287.894667,2042.353333,1760.918,1304.108667,2131.476667,1712.816667,932.519,1255.975333,3032.776667,994.9385,1968.52,1678.591667,814.286,1949.396667,1377.91,1228.786,2060.136667,1590.08,1956.493333,1746.55,1987.273,2525.175
P04275,2985.223333,3632.596667,1874.89,3572.883333,4412.323333,3641.353333,6328.02,4095.65,2216.346667,3930.78,3554.593333,NA,3054.633333,2826.436667,3508.703333,2145.665,3337.03,3668.236667,5195.6,4764.03,5369.036667,4767.04,3670.4,4804.813333,3787.44,6360.933333,16252.73333,4705.016667,1867.299,3295.103333,2712.575,13034.73333,4597.066667,3033.135,2120.99,1109.9625,2604.315,NA,6652.136667,3040.813333,5060.686667,10139.95333,4467.59,5272.546667,3034.926667,6948.31,3252.296667,5671.506667,5690.116667
P04350,2910.973333,1833.15,1604.01,2350.166667,3203.913333,3692.273333,7376.923333,10522.96833,3218.35,2791.373333,2535,3536.665,3971.913333,2350.246667,4307.713333,5161.746667,1509.91,2757.07,1986.97,1730.166667,3037.71,3105.413333,3296.24,1393.996333,1705.306667,2995.143333,2826.223333,2189.063333,2298.353333,2078.41,4377.016667,2285.31,3310.46,4304.56,1637.323333,1634.956667,2349.586667,2255.646667,1965.555,4502.786667,3308.67,2682.023333,2129.158,1389.53,2382.46,2053.537667,2014.14,912.27,865.5283333
P04406,1691556.667,1954516.667,1738583.333,2053606.667,1831996.667,1667633.333,1268960,1648773.333,1607156.667,1708816.667,1783386.667,1691613.333,1740060,1562726.667,1767166.667,1672933.333,1448273.333,1606100,1870153.333,1706780,1628550,1746650,1717293.333,1479200,1000194.667,1617923.333,1652383.333,1646233.333,1237516.667,1181433.333,1690936.667,1957610,1933483.333,1961713.333,1889096.667,1721626.667,1828943.333,1823980,1736503.333,1823813.333,1676066.667,1601246.667,1345883.333,1937000,1703446.667,1788686.667,1783600,1587346.667,1204483.333
P04424,26561.83333,21227.66667,24389.16667,24900.93333,23220.63333,19753.03333,28925.86667,24061.8,30754.83333,23482.83333,24960.3,20828.5,25754.3,22017.46667,22761.9,29339.7,24000.36667,21759.83333,23126.43333,19369.06667,23238.43333,16861.5,24879.7,19008.36667,15463.26667,19599.9,18593.03333,21332.73333,29856.5,21433.8,27108.03333,21860.5,23643,24538.53333,24785.7,26943.73333,20370.16667,22279,23077.26667,22078.73333,21203.3,21877.76667,17234.33333,20363.3,23349,22359.96667,19222.3,22030.6,23694.7
P04439,11099.45,22332,19603.2,13559.23333,20761.03333,17847.96667,6832.993333,11776.73333,8681.846667,14320.46667,10783.65333,9632.183333,6809.22,15573.93333,10330.71667,9017.836667,15821,12267.9,21950.2,13885.5,16010.1,22620.73333,11430.6,23103.13333,7764.49,12937.96667,14014.23333,19946.56667,10823.4,13068.96667,16483.1,24633.23333,25452.16667,21591.73333,16156.46667,13162.9,19648.3,25397.83333,19006.1,15295.26667,19511.43333,18923.7,15739.73333,28206.6,19081,31499.66667,23715.3,32167.63333,18205.1
P04440,5003.83,NA,NA,3192.91,NA,NA,NA,NA,NA,NA,4634.28,NA,NA,NA,NA,5015.97,5345.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,4482.42,NA,8409.73,7031.166667,NA,NA,NA,NA,4387.2,NA,NA,NA,NA,NA,NA,NA,NA,3176.03,3572.93,NA,NA,NA,4999.43
P04626,2741.65,NA,NA,NA,NA,NA,2886.205,NA,1261.195,NA,NA,NA,NA,NA,831.135,3424.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.53,NA,NA,NA,1957.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P04632,97474.3,99203.33333,83912.26667,113667,99312.53333,88118.56667,105600,92430.03333,93717.7,74348.16667,90496.03333,67807.86667,80481.33333,89326.16667,83729.46667,104099.6667,75822.73333,89312.1,99106.16667,89216.7,90942.4,90953.06667,94416.83333,94253.86667,50733.53333,99619.2,90663.76667,100057.4667,98009.96667,71092.76667,101944.7667,93982.43333,95169.56667,109476.8667,81968.86667,121747.6667,90910.53333,92014.26667,82313.16667,90287.2,106771,74033,76160.86667,94554.5,102087.9333,92922.76667,89968.6,64625.96667,89628.03333
P04746,246525.6667,4378.643333,9532.086667,19860,3161.3,29027.2,287586,14354.86667,389171,99671.63333,25996.6,51563.33333,34017.03333,54616.23333,12298.3,18172.73333,310566.3333,19801.93333,5836.886667,14835.06667,133688,45130.83333,32479.46667,2411.743333,14515.13333,13517.56667,1212.712,69941.96667,49993.33333,14147.96667,61925.86667,9345.833333,45693.46667,8565.63,27129.4,13293,3804.183333,3394.496667,20475.56667,42923.6,26487.4,35586.73333,55361.46667,12527.6,28682.23333,19368.8,4664.116667,1477.9,69432.66667
P04792,438528.6667,424171,355783.3333,699705.6667,536432.3333,418005.6667,543074.3333,520117.6667,448277,412297.3333,287815.3333,246124.3333,433416.6667,326437,394242,730167.6667,221850.3333,410704.6667,393119.3333,372560,432493.3333,443612,744853.6667,256168.3333,183480.6667,460340.6667,463083.3333,351445,687961,289457,511361.6667,368625,381963,449420,350763.6667,687292.3333,317905.3333,620976.3333,238706.3333,539391.6667,400107,234427.6667,243088,243352,453657.6667,367182,265832,258386.3333,436457.3333
P04839,NA,3587.735,NA,NA,3656.71,NA,2911.556667,NA,NA,2330.08,2633.61,NA,NA,2447.97,NA,NA,2869.76,NA,NA,3364.705,NA,NA,2747.25,NA,2774.035,NA,1513.23,NA,NA,NA,NA,2358.53,NA,NA,2544.18,5747.865,NA,NA,2705.19,NA,1483.47,3288.69,NA,NA,NA,NA,4669.31,5022.1,NA
P04843,312684.6667,203944,225561,215179.6667,189914,272966.6667,336974.6667,248011.3333,328886.6667,255063.6667,248981,209258.3333,239105,224271.6667,219642.3333,297024,272821.6667,227959,205158.3333,182565.3333,279043.6667,233374.3333,250254,213981,313333.6667,196133.6667,183276,248278.3333,245726.3333,356166.3333,226626.3333,204914,216416.6667,202863,201338.3333,260772.6667,195628,170681,195661.3333,211541.6667,206916.6667,207673.3333,329635.3333,214482,209419,204139.3333,227112.6667,186008.6667,212224
P04844,303406,198470,205669.3333,211388.3333,196774.3333,263832.6667,345976,244062,293333,225918.3333,244773.6667,189284.7,227802,211598.3333,207392.6667,289441.3333,221757.3333,204179,198648,190466.3333,254803.3333,238528,248920.6667,199034.3333,244517,178897.6667,155327,214522.3333,241215.6667,338804.6667,218789.3333,204457.6667,227583.6667,197152,188683.6667,290341,180358.3333,157866,205361.6667,223433,196714.6667,206289,293284.6667,220828.6667,208307.3333,207513.3333,225741,172345.6667,199373
P04899,40517.06667,48520.56667,41642.86667,50420.06667,52479,49871.53333,48127.1,40811.2,45134.16667,57490.23333,58285.16667,39887,42514.43333,47146.7,47488.6,41756.63333,52697.63333,51292,55449.16667,62533.76667,44162.03333,57596.46667,56125,53551.33333,58051.5,54005.23333,57792.16667,47707.86667,32061.46667,56184.33333,49390.63333,54271.03333,50699.66667,44744.86667,44884.8,43982.76667,44481.43333,45648.63333,53970.53333,51704.56667,50668.9,70262.96667,62681.83333,59192.86667,51373.2,58269.5,49751.16667,41380.76667,44677.4
P04920,2660.84,2621.19,1046.56,3348.583333,2813.61,7143.33,4648.46,3879.86,3481.736667,1637.28,4826.57,NA,6211.55,2664.623333,4398.21,7284.18,NA,4049.73,320.035,4042.115,4030.33,3544.645,3218.52,4444.055,NA,5254.555,3878.67,4285.11,4141.9,NA,4003.865,NA,3762.41,5127.295,NA,3771.21,2754.55,3515.11,2145.89,3316.55,NA,NA,NA,3811.1,4486.25,2853.98,1520.42,NA,NA
P05023,166226.6667,150577,120485,135849,151254,149716,165610.6667,156699,147038.3333,164389.3333,133752.3333,126368.7333,174245,147355.3333,139602.3333,205171,166294.6667,156437,149217.6667,127544.6667,134369.3333,126476,154437.6667,134664.6667,254191,137161.6667,140644,142510.3333,147739,252111.3333,151604.6667,156895.3333,126080.3333,159086.6667,123151.3333,146005,141937,130378,156273,136812.3333,130385.6667,164072,224786.6667,148909.6667,134438,142467,138838.3333,162406.6667,149597.6667
P05026,203347,181988.3333,145003.6667,188759.3333,184574.6667,181286,206344,181957.6667,191172,186277.6667,174747.6667,135711.9667,194977.6667,182898.6667,182263.3333,261703.3333,194432.6667,167280,184330,147762.3333,175204.6667,149769,170533.3333,169943,243981.6667,174808,179777.3333,193548,180293.6667,279118.6667,183663.6667,185051.3333,154860.3333,186229.6667,146212.3333,233406.6667,171482,158497.3333,170654,174725.3333,184539.3333,185180,268523.6667,165080.6667,166335.3333,162119.3333,161740.3333,186167,181319.3333
P05060,32273.36667,34376.73333,73629.23333,70669.86667,53622.2,26496.43333,28012.4,66342.4,50222.36667,47486.63333,67718.76667,24128.65,57045.33333,89595.93333,55428.5,29535.76667,32911.86667,35210.93333,50411.66667,32501.26667,44340.66667,57387.93333,30777.56667,58455.43333,20252.46667,45158.16667,32971.56667,39289.3,53969.16667,67902.43333,48229.73333,53035.4,40293.33333,44135.66667,85844.96667,57619.7,56243.13333,51173.1,57877.4,59562.8,65667.9,34940.53333,58487.53333,49374.5,70433.1,59727.23333,50912.06667,77499.66667,63802.6
P05062,55518.9,46472.33333,24676.2,39198.63333,66972.56667,23838.66667,27428.43333,35016.16667,40795.53333,28962.06667,37381.93333,25024.9,24090.96667,24232.76667,31755.4,172461,23579.23333,20470.66667,15574.13333,10542.26333,67416.76667,33129.46667,82016.86667,15663.33333,22475.03333,7520.483333,15676.7,60778.43333,77689.86667,11127.28333,33095.2,22546.86667,24772.03333,56392.6,17073.33333,61194.4,29153,24842.9,23147.26667,25210.16667,59966.56667,10918.17333,19972.1,23284.16667,31102.5,19178.73333,72898.76667,11613.33333,19451.33333
P05067,13835.43333,15113.9,11892.13333,13384.73333,13317.4,15469.56667,13956.03333,13166.8,13137.93333,13868.06667,13295.03333,12739.75,12585.16667,11784.16667,14115.7,14446.03333,11963.86667,12511.3,14070.13333,15864.33333,12830.06667,15338.8,17998.96667,13533.43333,12392.46667,15652.36667,13646.76667,13742.23333,15004.43333,11681.2,13628.66667,14303.26667,12474.63333,13136.46667,12683.96667,17931.56667,12509.43333,14490.2,15123.56667,12808.7,16130.66667,13917.06667,12824.16667,13314.2,15841.76667,16083.56667,15539.83333,17166.76667,15160.03333
P05089,7556.433333,8441.673333,11818.16667,9813.103333,8847.57,7594.39,4765.115,9532.443333,14993.96667,15646.53333,12288.36667,11975.21,11843.36667,4934.71,10594.74333,7537.133333,8845.246667,8585.653333,5992.583333,9891.606667,12966.7,13965.53333,26244.2,10405.44333,17168.64333,5824.373333,5430.445,7482.406667,7973.98,17545.16667,12591.03333,12155.77,11036.73333,8075.796667,19779.36667,10450.27333,6068.22,7096.436667,12271.3,20573.53333,7299.063333,6698.773333,13590.3,12350.86667,13163.26667,11214.9,11658.76667,6796.216667,6171.346667
P05090,7003.433333,10293.43,9668.6,10719.58,8198.056667,11533.76667,14187.73333,10646.72667,10973.72,9885.023333,9055.04,10813.2,16691.06667,7517.38,13064.8,12057.1,9285.13,10787.98667,9243.865,12958.5,16103.9,18709.8,18275.36667,6294.64,13618.8,7321.883333,9515.36,9922.903333,14483.36667,14701.3,12134.3,13504.21333,8108.713333,11101.26667,8653.54,14778.86667,10039.59,12873.13333,9791.97,11809.99333,10267.55333,12417.83333,17882.3,14475.16667,22089.63333,16139.63333,15991.63333,5392.33,6554.51
P05091,93678.66667,73638.26667,70348.53333,78422.66667,37760.23333,82110.86667,109850.6667,76208.13333,91580.83333,100451.1,89796.36667,60373.56667,78702.86667,83174.36667,85360.86667,108333.6667,89260.2,96847.93333,75466.46667,68912.46667,78564.93333,71321.43333,88064.76667,74638.16667,92672.53333,82913.93333,76710.7,76810.83333,83273.66667,89092.53333,93694.03333,77746.3,76682.1,93645.56667,72958.93333,86855.33333,74851.8,70377.96667,80872.4,78029.83333,98033.2,140579,164410.3333,92846.33333,86075.9,73109.8,73013.3,63151.7,72827.6
P05106,4204.885,9035.506667,3036.993333,4424.913333,7517.46,7671.583333,5826.756667,5621.07,4578.093333,5732.373333,3895.893333,NA,4877.04,5128.373333,4677.283333,6567.54,3296.05,5038.246667,5868.363333,6646.053333,5053.046667,7107.676667,5757.756667,6529.836667,2923.93,9327.98,7873.143333,4583.89,4442.593333,3402.886667,2927.07,11510.48,5298.08,6533.35,4310.376667,17695.83333,5140.346667,5208.56,6150.966667,4338.55,5052.78,9663.256667,4782.726667,4577.736667,6084.086667,8034.57,8616.876667,3398.616667,4331.923333
P05107,3015.9,2738.253333,1428.96,1995.515,2362.395,NA,2624.416667,3471.46,3301.156667,2154.215,1032.83,NA,NA,1323.11,1894.62,1416.84,1664.37,1030.92,2220.1,1933.42,2634.69,4733.57,NA,NA,3570.54,1262.28,NA,1682.56,2231.42,2102.64,1098.83,3696.566667,1242,2189.91,1613,4214.696667,2931.8,1432.22,1364.12,NA,NA,2027.11,3084.05,1900.1235,3904.25,1617.26,1691.31,1219.05,2136.666667
P05109,9327.293333,16145.23333,10275.41,40682.43333,12019.8,16445.9,9137.863333,7296.825,4686.8,15637.13333,7920.56,8109.44,12336.33333,5743.816667,12616.66667,18325.63333,9652.876667,12938.6,11097.10667,10573.08,11625.46667,12157.31333,16818.86667,13180.96667,10494.48333,10302.12333,7371.786667,11828.8,19213.36667,11259.56667,9860.983333,11942.78,10168.51333,14853.16667,5826.746667,15484.06667,7526.44,6024.643333,8706.4,199092,13662.1,9423.99,13147.53333,12218.53333,12162.76667,11913.46667,11040.90333,8842.413333,10378.37667
P05114,10862.88333,11229.43333,16664.03333,12263.82333,13658.06667,16358.83333,6611.16,8190.693333,11211.43333,12290.83667,8375.003333,10469.3,8930.463333,14372.4,14269.2,12738.26667,9061.05,16077.53333,14289.3,11803.53333,11412.56667,14129.66667,8914.156667,17235.76667,5547.5,15739.73333,17962.1,15539.73333,16861.23333,11357.06,8524.803333,12212.43333,15587.26667,11814.63333,12189.89667,13643.93333,19207.36667,15690.06667,9117.416667,13424.2,21835.5,13856.53333,14859.03333,16115.16667,15538.43333,18624.56667,11366.43333,12618.53333,14366.4
P05141,279337.3333,232275.6667,211727.3333,207913.6667,233504.6667,264874.6667,368119,242580.3333,252632,219074.6667,228689.6667,201655.3333,245690,207866.6667,209881.3333,273676.3333,232303.3333,236218,218562,227819,242444.3333,239491.6667,235057.3333,231386,356337.6667,239487,223792,211712.3333,232514,253129.3333,266561,224892,226378,228113.6667,208235,273087.3333,230128,230507.6667,203287,224569.3333,214746.6667,240073,354474,218938,200758.3333,206059.3333,221865.3333,178952.6667,239299.3333
P05154,6468.8,NA,NA,NA,4547.11,NA,6563.83,NA,10376.545,NA,35466.6,48055.8,NA,NA,6178.96,13050.73333,NA,15275.4,NA,NA,NA,NA,10535.935,NA,NA,NA,1474.22,NA,4149.15,NA,7431.61,NA,NA,6197.69,NA,NA,2814.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P05155,11425.8,6006.693333,4459.433333,6275.445,10678.38333,9593.643333,14843.5,12520.88,10494.26333,6363.116667,6252.966667,NA,8234.376667,2979.67,7236.606667,32734.7,4480.003333,8234.236667,3375.546667,3266.66,5898.773333,8111.856667,15907.9,5140.85,4950.8,5379.54,5145.576667,6953.69,17183.46667,4708.483333,8170.776667,1361.27,3167.12,9079.51,2988.46,12124.41667,3268.846667,4204.886667,2897.76,4698.043333,5443.003333,3111.99,4819.85,2906.875,8955.49,3255.314,3898.473333,3210.986667,6225.8
P05156,4943.14,4965.613333,5251.033333,5242.08,4988.853333,5007.873333,2866.42,7382.683333,4289.23,2382.033333,4735.65,5828.86,339.424,8127.243333,6560.466667,6086.87,4765.94,5318.333333,1306.995333,4538.68,5116.616667,6965.516667,8209.253333,7418.45,7095.766667,4202.413333,5279.823333,4445.986667,5955.413333,5965.043333,5863.763333,6988.636667,1950.463333,5208.073333,3980.586667,4475.4,2292.413333,3890.446667,5086.12,3483.266667,9174.963333,5116.23,3617.076667,3295.996667,6846.64,4536.646667,4044.99,13217,3706.266667
P05161,13337.33333,11251.63333,9174.3,13455.5,15500.36667,19370.43333,6858.46,15011.53333,11045.85333,10135.54333,9169.68,6347.065,13738.4,8132.39,14085.16667,11864.1,6382.713333,12612.26667,11245.22667,8937.003333,11845.6,11948.47,8925.05,8317.903333,8759.703333,12334.56667,10322.43,9359.343333,15529.56667,8314.046667,10266.69333,12151.1,8433.57,9749.406667,8091.643333,14387.73333,10575.03333,10622.23,7394.653333,9870.023333,17299,10970.30667,7473.706667,6909.61,6788.69,9209.556667,7769.446667,4158.306667,11192.2
P05162,3956.8,4824.47,3074.62,4728.266667,5294.233333,4514.4,16499.43333,2844.445,11109.93333,7007.793333,2775.96,NA,4453.326667,3784.193333,4531.66,40693.43333,8554.873333,4702.12,NA,4709.28,7277.91,NA,11216.43333,4344.185,NA,2977.153333,3383.58,5084.92,8033.216667,NA,2455.89,4641.56,6357.92,4980.156667,NA,7604.366667,1415.24,NA,3330.47,1692.981,4772.93,NA,4311.12,3590.67,2791.38,NA,11616.9,NA,2918.56
